Timestamp,Data
2008-11-11 15:00:00,62.43162562
2008-11-11 16:01:46,62.62586009
2008-11-11 17:03:33,63.757236
2008-11-11 18:05:20,64.29551574
2008-11-11 19:07:07,62.22203985
2008-11-11 20:08:54,62.19032509
2008-11-11 21:10:41,59.97687574
2008-11-11 22:12:28,61.42189627
2008-11-11 23:14:14,60.84182664
2008-11-12 00:16:01,57.92025683
2008-11-12 01:17:48,57.62457531
2008-11-12 02:19:35,57.35758204
2008-11-12 03:21:22,57.50073479
2008-11-12 04:23:09,55.030328
2008-11-12 05:24:56,56.81445951
2008-11-12 06:26:43,58.21030403
2008-11-12 07:28:29,59.38771295
2008-11-12 08:30:16,57.65792739
2008-11-12 09:32:03,60.57698227
2008-11-12 10:33:50,63.08332698
2008-11-12 11:35:37,63.67040597
2008-11-12 12:37:24,65.97406671
2008-11-12 13:39:11,63.00618236
2008-11-12 14:40:57,65.57749591
2008-11-12 15:42:44,65.50744409
2008-11-12 16:44:31,63.82533831
2008-11-12 17:46:18,65.74338151
2008-11-12 18:48:05,63.23679446
2008-11-12 19:49:52,64.36667276
2008-11-12 20:51:39,62.13194606
2008-11-12 21:53:26,64.06377168
2008-11-12 22:55:12,62.68467946
2008-11-12 23:56:59,63.32551162
2008-11-13 00:58:46,63.41779062
2008-11-13 02:00:33,63.23875455
2008-11-13 03:02:20,62.83045897
2008-11-13 04:04:07,62.43028926
2008-11-13 05:05:54,62.71996678
2008-11-13 06:07:40,62.80143632
2008-11-13 07:09:27,61.78030746
2008-11-13 08:11:14,61.48876721
2008-11-13 09:13:01,64.19470633
2008-11-13 10:14:48,62.08913554
2008-11-13 11:16:35,63.08409764
2008-11-13 12:18:22,62.59560648
2008-11-13 13:20:09,62.44747346
2008-11-13 14:21:55,58.57077144
2008-11-13 15:23:42,58.17742839
2008-11-13 16:25:29,58.85338607
2008-11-13 17:27:16,58.33606755
2008-11-13 18:29:03,55.92076591
2008-11-13 19:30:50,57.21884412
2008-11-13 20:32:37,56.43924097
2008-11-13 21:34:23,58.37265366
2008-11-13 22:36:10,59.49183511
2008-11-13 23:37:57,61.77371734
2008-11-14 00:39:44,61.46387219
2008-11-14 01:41:31,63.55819164
2008-11-14 02:43:18,64.89012539
2008-11-14 03:45:05,65.24933039
2008-11-14 04:46:52,63.26555994
2008-11-14 05:48:38,63.3416031
2008-11-14 06:50:25,63.65107823
2008-11-14 07:52:12,63.15310863
2008-11-14 08:53:59,61.31051292
2008-11-14 09:55:46,63.81374387
2008-11-14 10:57:33,62.43895341
2008-11-14 11:59:20,61.18970901
2008-11-14 13:01:06,64.12793466
2008-11-14 14:02:53,62.14903318
2008-11-14 15:04:40,63.16139495
2008-11-14 16:06:27,62.36028141
2008-11-14 17:08:14,62.3371004
2008-11-14 18:10:01,62.30960933
2008-11-14 19:11:48,63.69455403
2008-11-14 20:13:35,60.78484487
2008-11-14 21:15:21,60.4683949
2008-11-14 22:17:08,62.96159019
2008-11-14 23:18:55,63.56203666
2008-11-15 00:20:42,63.40840565
2008-11-15 01:22:29,63.40250762
2008-11-15 02:24:16,65.00035231
2008-11-15 03:26:03,63.68479022
2008-11-15 04:27:49,63.2063577
2008-11-15 05:29:36,62.92022193
2008-11-15 06:31:23,64.11482458
2008-11-15 07:33:10,63.97740569
